light_path,light_file,device_id,target,panel,filter_raw,filter_canonical,exposure_s,bin,image_size,temp_c,bias_master,bias_status,bias_match_reason,dark_master,dark_status,dark_match_reason,flat_master,flat_status,flat_match_reason,resolved,ambiguity
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250505@073644-600S-Lum.fts,LDN43_LRGBH_flying_dutchman-20250505@073644-600S-Lum.fts,T2,LDN43,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,,missing,no Flat master for device=T2 bin=1 size=4096x4096 filter=LUM (missing_lum_flat),NO,FLAT_MISSING
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250505@074828-1200S-Red.fts,LDN43_LRGBH_flying_dutchman-20250505@074828-1200S-Red.fts,T2,LDN43,,Red,RED,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250505@080919-1200S-Green.fts,LDN43_LRGBH_flying_dutchman-20250505@080919-1200S-Green.fts,T2,LDN43,,Green,GREEN,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=GREEN -> masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250505@083011-1200S-Blue.fts,LDN43_LRGBH_flying_dutchman-20250505@083011-1200S-Blue.fts,T2,LDN43,,Blue,BLUE,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250505@085115-1200S-H-alpha.fts,LDN43_LRGBH_flying_dutchman-20250505@085115-1200S-H-alpha.fts,T2,LDN43,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250507@071903-1200S-Red.fts,LDN43_LRGBH_flying_dutchman-20250507@071903-1200S-Red.fts,T2,LDN43,,Red,RED,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250507@073954-1200S-Green.fts,LDN43_LRGBH_flying_dutchman-20250507@073954-1200S-Green.fts,T2,LDN43,,Green,GREEN,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=GREEN -> masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250507@080055-1200S-Blue.fts,LDN43_LRGBH_flying_dutchman-20250507@080055-1200S-Blue.fts,T2,LDN43,,Blue,BLUE,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250507@082146-1200S-H-alpha.fts,LDN43_LRGBH_flying_dutchman-20250507@082146-1200S-H-alpha.fts,T2,LDN43,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250520@022502-600S-Lum.fts,LDN43_LRGBH_flying_dutchman-20250520@022502-600S-Lum.fts,T2,LDN43,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,,missing,no Flat master for device=T2 bin=1 size=4096x4096 filter=LUM (missing_lum_flat),NO,FLAT_MISSING
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250520@023643-1200S-Red.fts,LDN43_LRGBH_flying_dutchman-20250520@023643-1200S-Red.fts,T2,LDN43,,Red,RED,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250520@025734-1200S-Green.fts,LDN43_LRGBH_flying_dutchman-20250520@025734-1200S-Green.fts,T2,LDN43,,Green,GREEN,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=GREEN -> masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250520@031825-1200S-Blue.fts,LDN43_LRGBH_flying_dutchman-20250520@031825-1200S-Blue.fts,T2,LDN43,,Blue,BLUE,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250520@033915-1200S-H-alpha.fts,LDN43_LRGBH_flying_dutchman-20250520@033915-1200S-H-alpha.fts,T2,LDN43,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250620@044104-1200S-Red.fts,LDN43_LRGBH_flying_dutchman-20250620@044104-1200S-Red.fts,T2,LDN43,,Red,RED,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250620@050155-1200S-Green.fts,LDN43_LRGBH_flying_dutchman-20250620@050155-1200S-Green.fts,T2,LDN43,,Green,GREEN,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=GREEN -> masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250620@052246-1200S-Blue.fts,LDN43_LRGBH_flying_dutchman-20250620@052246-1200S-Blue.fts,T2,LDN43,,Blue,BLUE,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250620@054336-1200S-H-alpha.fts,LDN43_LRGBH_flying_dutchman-20250620@054336-1200S-H-alpha.fts,T2,LDN43,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250716@003813-600S-Lum.fts,LDN43_LRGBH_flying_dutchman-20250716@003813-600S-Lum.fts,T2,LDN43,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,,missing,no Flat master for device=T2 bin=1 size=4096x4096 filter=LUM (missing_lum_flat),NO,FLAT_MISSING
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250716@233436-600S-Lum.fts,LDN43_LRGBH_flying_dutchman-20250716@233436-600S-Lum.fts,T2,LDN43,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,,missing,no Flat master for device=T2 bin=1 size=4096x4096 filter=LUM (missing_lum_flat),NO,FLAT_MISSING
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250716@234622-600S-Lum.fts,LDN43_LRGBH_flying_dutchman-20250716@234622-600S-Lum.fts,T2,LDN43,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,,missing,no Flat master for device=T2 bin=1 size=4096x4096 filter=LUM (missing_lum_flat),NO,FLAT_MISSING
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250716@235722-1200S-Red.fts,LDN43_LRGBH_flying_dutchman-20250716@235722-1200S-Red.fts,T2,LDN43,,Red,RED,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250717@001813-1200S-Green.fts,LDN43_LRGBH_flying_dutchman-20250717@001813-1200S-Green.fts,T2,LDN43,,Green,GREEN,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=GREEN -> masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250717@003904-600S-Lum.fts,LDN43_LRGBH_flying_dutchman-20250717@003904-600S-Lum.fts,T2,LDN43,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,,missing,no Flat master for device=T2 bin=1 size=4096x4096 filter=LUM (missing_lum_flat),NO,FLAT_MISSING
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250717@004958-1200S-H-alpha.fts,LDN43_LRGBH_flying_dutchman-20250717@004958-1200S-H-alpha.fts,T2,LDN43,,H-alpha,HA,1200.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,exact,exact exposure match: Light=1200.0s == Dark=1200.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1200.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=HA -> masterFlat_BIN-1_4096x4096_FILTER-H-alpha_mono.xisf,YES,NONE
testdata/LDN43_T2素材_flying_dutchman/lights/LDN43_LRGBH_flying_dutchman-20250717@011058-600S-Lum.fts,LDN43_LRGBH_flying_dutchman-20250717@011058-600S-Lum.fts,T2,LDN43,,Lum,LUM,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,,missing,no Flat master for device=T2 bin=1 size=4096x4096 filter=LUM (missing_lum_flat),NO,FLAT_MISSING
testdata/NGC1727_T2_flying_dutchman/lights/NGC1727_RGBHO_T2_flying_dutchman-20251031@064517-600S-Red.fts,NGC1727_RGBHO_T2_flying_dutchman-20251031@064517-600S-Red.fts,T2,NGC1727,,Red,RED,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
testdata/NGC1727_T2_flying_dutchman/lights/NGC1727_RGBHO_T2_flying_dutchman-20251031@065708-600S-Green.fts,NGC1727_RGBHO_T2_flying_dutchman-20251031@065708-600S-Green.fts,T2,NGC1727,,Green,GREEN,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=GREEN -> masterFlat_BIN-1_4096x4096_FILTER-Green_mono.xisf,YES,NONE
testdata/NGC1727_T2_flying_dutchman/lights/NGC1727_RGBHO_T2_flying_dutchman-20251031@070759-600S-Blue.fts,NGC1727_RGBHO_T2_flying_dutchman-20251031@070759-600S-Blue.fts,T2,NGC1727,,Blue,BLUE,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/NGC1727_T2_flying_dutchman/lights/NGC1727_RGBHO_T2_flying_dutchman-20251031@075259-1800S-OIII.fts,NGC1727_RGBHO_T2_flying_dutchman-20251031@075259-1800S-OIII.fts,T2,NGC1727,,OIII,OIII,1800.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-1800.00s.xisf,exact,exact exposure match: Light=1800.0s == Dark=1800.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-1800.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-OIII_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=OIII -> masterFlat_BIN-1_4096x4096_FILTER-OIII_mono.xisf,YES,NONE
testdata/NGC1727_T2_flying_dutchman/lights/NGC1727_RGBHO_T2_flying_dutchman-20251110@021741-600S-Blue.fts,NGC1727_RGBHO_T2_flying_dutchman-20251110@021741-600S-Blue.fts,T2,NGC1727,,Blue,BLUE,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=BLUE -> masterFlat_BIN-1_4096x4096_FILTER-Blue_mono.xisf,YES,NONE
testdata/NGC1727_T2_flying_dutchman/lights/NGC1727_RGBHO_T2_flying_dutchman-20251110@022935-600S-Red.fts,NGC1727_RGBHO_T2_flying_dutchman-20251110@022935-600S-Red.fts,T2,NGC1727,,Red,RED,600.0,1,4096x4096,-20.0,testdata\T2 calibration files\masterBias_BIN-1_4096x4096.xisf,unique,device=T2 bin=1 size=4096x4096 -> masterBias_BIN-1_4096x4096.xisf,testdata\T2 calibration files\masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,exact,exact exposure match: Light=600.0s == Dark=600.0s -> masterDark_BIN-1_4096x4096_EXPOSURE-600.00s.xisf,testdata\T2 calibration files\masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,unique,device=T2 bin=1 size=4096x4096 filter=RED -> masterFlat_BIN-1_4096x4096_FILTER-Red_mono.xisf,YES,NONE
